,Reviewer Name,Restaurant Name,Rating,Tags
373,Alex J.,the loft,4.0,Hawaiian
374,Alex J.,cletus' chicken shack,2.0,Chicken Shop
375,Alex J.,three broomsticks at universal studios hollywood,5.0,British
376,Alex J.,joe's cafe,1.0,"Breakfast & Brunch, American (New), Tapas/Small Plates"
377,Alex J.,dog haus,5.0,"Burgers, Beer Gardens, American (New)"
378,Alex J.,yard house,4.0,"American (New), Bars, Vegetarian"
379,Alex J.,ranch house bbq & grill,1.0,"Barbeque, Pizza"
380,Alex J.,gus's world famous fried chicken,4.0,"Southern, Chicken Shop, Comfort Food"
381,Alex J.,ayce gogi,2.0,"Korean, Barbeque, Beer, Wine & Spirits"
382,Alex J.,san carlo italian deli,5.0,"Delis, Pizza, Sandwiches"
383,Alex J.,hayat's kitchen,4.0,Lebanese
384,Alex J.,octopus japanese restaurant,2.0,"Japanese, Sushi Bars"
385,Alex J.,tacos el venado,4.0,"Food Trucks, Tacos"
386,Alex J.,salt creek grille,1.0,"American (New), Steakhouses, Seafood"
387,Alex J.,mr. sushi,3.0,"Sushi Bars, Japanese, Pubs"
388,Alex J.,panda express,3.0,"Chinese, Fast Food"
389,Alex J.,lazy dog restaurant & bar,2.0,"American (New), Comfort Food, Burgers"
390,Alex J.,grand panda,4.0,Chinese
391,Alex J.,buca di beppo italian restaurant,2.0,Italian
392,Alex J.,el floridita,4.0,"Cuban, Dance Clubs"
393,Alex J.,panda express,3.0,"Fast Food, Chinese"
394,Alex J.,jersey mike's subs,2.0,"Sandwiches, Fast Food, Delis"
395,Alex J.,noah's ny bagels,2.0,"Bagels, Breakfast & Brunch, Sandwiches"
396,Alex J.,super q food truck,3.0,"Food Trucks, Barbeque"
397,Alex J.,la puerta,2.0,"Mexican, Cocktail Bars"
398,Alex J.,lucha libre taco shop,5.0,Mexican
399,Alex J.,buffalo wild wings,2.0,"Chicken Wings, Sports Bars, American (Traditional)"
400,Alex J.,everest burgers,3.0,"Burgers, American (Traditional), Breakfast & Brunch"
401,Alex J.,final score,3.0,Sandwiches
402,Alex J.,mcdonald's,2.0,"Fast Food, Burgers, Coffee & Tea"
403,Alex J.,nuts 4 nuts,4.0,Food Stands
404,Alex J.,serendipity 3,4.0,"American (New), Burgers, Hot Dogs"
405,Alex J.,lombardi's pizza,5.0,Pizza
406,Alex J.,lobsterdamus,4.0,"Seafood, Food Stands"
407,Alex J.,smorgasburg,4.0,"Food Trucks, Pop-Up Restaurants, Street Vendors"
408,Alex J.,shrimp daddy,3.0,"Street Vendors, Seafood, Hawaiian"
409,Alex J.,biriyani kabob house,4.0,"Pakistani, Halal, Indian"
410,Alex J.,domino's pizza,3.0,"Pizza, Chicken Wings, Sandwiches"
411,Alex J.,el sauz tacos,2.0,Tacos
412,Alex J.,best shawarma,5.0,"Middle Eastern, Armenian, Mediterranean"
413,Alex J.,the oinkster,4.0,"American (Traditional), Bars, Sandwiches"
414,Alex J.,moodaepo,1.0,"Korean, Barbeque, Bars"
415,Alex J.,the bun shop,3.0,"Bars, Korean, Asian Fusion"
416,Alex J.,hms bounty,2.0,"Bars, American (Traditional)"
417,Alex J.,road to seoul,4.0,"Korean, Barbeque"
418,Alex J.,hae ha heng thai bistro,3.0,Thai
419,Alex J.,yard house,3.0,"Bars, Vegetarian, American (New)"
420,Alex J.,guelaguetza restaurante,3.0,Mexican
421,Alex J.,precinct,3.0,"Gay Bars, Dance Clubs, American (Traditional)"
422,Alex J.,langer's delicatessen,3.0,"Delis, Sandwiches"
423,Alex J.,escala,1.0,"Colombian, Gastropubs, Cocktail Bars"
424,Alex J.,dumpling house,4.0,"Korean, Dim Sum, Noodles"
425,Alex J.,stater bros. markets,2.0,"Grocery, Butcher, Delis"
426,Alex J.,77 kentucky,3.0,"Chicken Wings, Chicken Shop, Korean"
427,Alex J.,mambo's cafe,4.0,"Latin American, Cuban, Beer, Wine & Spirits"
428,Alex J.,fat choy,3.0,"American (New), Asian Fusion"
429,Alex J.,haute doggery,1.0,"Hot Dogs, American (Traditional)"
430,Alex J.,gordon ramsay burgr,5.0,"Burgers, American (Traditional)"
431,Alex J.,gordon ramsay fish & chips,5.0,"Comfort Food, Seafood, Fish & Chips"
432,Alex J.,buffalo wild wings,4.0,"Sports Bars, American (Traditional), Chicken Wings"
433,Alex J.,pei wei,5.0,"Chinese, Gluten-Free, Asian Fusion"
434,Alex J.,hae jang chon korean bbq restaurant,1.0,"Korean, Barbeque"
435,Alex J.,mcdonald's,3.0,"Burgers, Fast Food, Coffee & Tea"
436,Alex J.,kfc,3.0,"Fast Food, Chicken Wings, Chicken Shop"
437,Alex J.,california pita,1.0,Mediterranean
438,Alex J.,victor jr's,3.0,"Pizza, Sandwiches, Italian"
439,Alex J.,ralph brennan's jazz kitchen,3.0,"Southern, Desserts, Cajun/Creole"
440,Alex J.,thai dishes valencia,3.0,"Thai, Food Delivery Services, Noodles"
441,Alex J.,egg plantation,5.0,"Breakfast & Brunch, American (Traditional)"
442,Alex J.,the backyard grub n' brews,3.0,"Breakfast & Brunch, American (Traditional), Beer Bar"
443,Alex J.,lido pizza,5.0,"Pizza, Italian, Salad"
444,Alex J.,dan's super subs,4.0,"Sandwiches, Fast Food, Salad"
445,Alex J.,slater's 50/50,1.0,"Burgers, Sports Bars, American (Traditional)"
446,Alex J.,buffalo wild wings,3.0,"Sports Bars, American (Traditional), Chicken Wings"
447,Alex J.,rush street,2.0,"American (New), Sports Bars, Lounges"
448,Alex J.,tacos michoacan,3.0,Mexican
449,Alex J.,aoc,4.0,"Wine Bars, Tapas Bars, Cocktail Bars"
450,Alex J.,italia bakery & deli,5.0,"Delis, Sandwiches, Italian"
451,Alex J.,presto pasta,1.0,"Italian, Pizza"
452,Alex J.,chili's,4.0,"American (Traditional), Tex-Mex, Bars"
453,Alex J.,el patron taco truck,3.0,Mexican
454,Alex J.,rustic burger house,2.0,Burgers
455,Alex J.,terrace restaurant & lounge,2.0,"Middle Eastern, Hookah Bars, Mediterranean"
456,Alex J.,oo-kook korean bbq,4.0,"Korean, Barbeque"
457,Alex J.,the hat,1.0,"American (Traditional), Sandwiches, Burgers"
458,Alex J.,man'ousheé mediterranean bakery and café,5.0,"Mediterranean, Vegan, Lebanese"
459,Alex J.,domino's pizza,2.0,"Pizza, Chicken Wings, Sandwiches"
460,Alex J.,pieology pizzeria,5.0,"Pizza, Fast Food"
461,Alex J.,panda express,2.0,"Chinese, Fast Food"
462,Alex J.,republique,5.0,"French, Breakfast & Brunch, Cocktail Bars"
463,Alex J.,dogtown dogs,3.0,"Hot Dogs, Food Stands, Food Trucks"
464,Alex J.,rigo's taco 9,1.0,Mexican
465,Alex J.,crave café,4.0,"Creperies, Breakfast & Brunch, Cafes"
466,Alex J.,the cheesecake factory,3.0,"Desserts, American (Traditional)"
467,Alex J.,yang chow,4.0,"Chinese, Seafood, Noodles"
468,Alex J.,more than waffles,4.0,"Breakfast & Brunch, Waffles, American (Traditional)"
469,Alex J.,gwen butcher shop,3.0,"Butcher, Bars, Sandwiches"
470,Alex J.,mcdonald's,1.0,"Fast Food, Burgers, Coffee & Tea"
471,Alex J.,yerim korean bbq,5.0,"Korean, Barbeque"
472,Alex J.,jersey mike's subs,5.0,"Sandwiches, Fast Food, Delis"
473,Alex J.,blaze pizza,3.0,"Salad, Pizza, Fast Food"
474,Alex J.,the spot,4.0,"Hookah Bars, Persian/Iranian"
475,Alex J.,blaqhaus noho,3.0,"Southern, Breakfast & Brunch, Hookah Bars"
476,Alex J.,the atmosphere,3.0,"Mediterranean, Hookah Bars, Desserts"
477,Alex J.,the deli doctor,3.0,"Food Trucks, Delis, Caterers"
478,Alex J.,din tai fung,4.0,"Shanghainese, Dim Sum, Taiwanese"
479,Alex J.,chipotle mexican grill,2.0,"Mexican, Fast Food"
480,Alex J.,ocean one bar and grille,1.0,"Bars, American (Traditional)"
481,Alex J.,white castle,4.0,"Fast Food, Burgers"
482,Alex J.,margaritaville,4.0,"Bars, American (Traditional), Music Venues"
483,Alex J.,tacos el gordo,5.0,Tacos
484,Alex J.,stone oven,2.0,"Salad, Sandwiches"
485,Alex J.,subway,3.0,Sandwiches
486,Alex J.,phil's bbq,5.0,"Barbeque, Bars, American (Traditional)"
487,Alex J.,water grill,3.0,Seafood
488,Alex J.,fire + ice,1.0,American (New)
489,Alex J.,hot wings cafe,4.0,Chicken Wings
490,Alex J.,cici's cafe,4.0,"Breakfast & Brunch, American (Traditional)"
491,Alex J.,burger lounge,2.0,Burgers
492,Alex J.,guido's pizza & pasta,1.0,"Pizza, Italian"
493,Alex J.,hikari sushi,5.0,"Sushi Bars, Japanese"
494,Alex J.,sushi song,5.0,"Sushi Bars, Japanese"
495,Alex J.,shabu shabu house,3.0,"Japanese, Hot Pot"
496,Alex J.,cafe dulce,5.0,"Coffee & Tea, Bakeries, Cafes"
497,Alex J.,el torito,1.0,"Mexican, Bars, Breakfast & Brunch"
498,Alex J.,cicada restaurant and lounge,4.0,"Italian, Venues & Event Spaces, Music Venues"
499,Alex J.,geoffrey's malibu,2.0,"Seafood, American (New)"
500,Alex J.,taqueria los compadres,5.0,Mexican
501,Alex J.,popeyes louisiana kitchen,2.0,"Fast Food, Chicken Wings"
502,Alex J.,shakey's pizza parlor,4.0,"Pizza, Buffets"
503,Alex J.,kala truck,2.0,"Mexican, Food Trucks"
504,Alex J.,guy fieri's vegas kitchen,3.0,"American (Traditional), Breakfast & Brunch, Burgers"
505,Alex J.,mantee cafe,3.0,"Mediterranean, Armenian, Lebanese"
506,Alex J.,teriyaki house,2.0,Japanese
507,Alex J.,monte carlo deli & pinocchio's restaurant,3.0,"Italian, Delis"
508,Alex J.,kickin kasian,5.0,"Seafood, Cajun/Creole, Asian Fusion"
509,Alex J.,jack in the box,5.0,"Burgers, Fast Food, Tacos"
510,Alex J.,the hurricane kitchen,4.0,"Food Trucks, Caterers, Burgers"
511,Alex J.,rusty's pizza parlor,2.0,"Pizza, Sandwiches, Salad"
512,Alex J.,mony's mexican food,4.0,Mexican
513,Alex J.,urbane cafe,5.0,"Salad, Sandwiches, American (New)"
514,Alex J.,el pollo loco,3.0,"Mexican, Fast Food"
515,Alex J.,buffalo wild wings,4.0,"Chicken Wings, American (Traditional), Sports Bars"
516,Alex J.,my ceviche,2.0,"Seafood, Latin American"
517,Alex J.,el rey de las fritas,3.0,"Cuban, Burgers, Sandwiches"
518,Alex J.,sarussi cafeteria,5.0,"Sandwiches, Latin American, Breakfast & Brunch"
519,Alex J.,la palma cafeteria,2.0,Cuban
520,Alex J.,kogi bbq truck,5.0,"Korean, Mexican"
521,Alex J.,fresh agave mexican bar & grill,2.0,"Mexican, Sports Bars"
522,Alex J.,stonefire grill,5.0,"Barbeque, Salad, American (Traditional)"
523,Alex J.,xevichez sushi bar,2.0,Sushi Bars
524,Alex J.,antonio's tacos & kabob,4.0,"Mexican, Middle Eastern"
525,Alex J.,chipotle mexican grill,1.0,"Fast Food, Mexican"
526,Alex J.,bottega louie,2.0,"Italian, Desserts, Breakfast & Brunch"
527,Alex J.,subway,2.0,"Sandwiches, Fast Food"
528,Alex J.,tequila jack's,4.0,"Bars, Mexican, Seafood"
529,Alex J.,raspado xpress,3.0,"Mexican, Juice Bars & Smoothies"
530,Alex J.,little caesars pizza,4.0,"Pizza, Fast Food"
531,Alex J.,disneyland churro cart,4.0,"Food Stands, American (Traditional)"
532,Alex J.,market house,3.0,"Cafes, Comfort Food, Bakeries"
533,Alex J.,800 degrees woodfired kitchen,2.0,"Pizza, Salad"
534,Alex J.,the crooked duck,4.0,"American (New), Breakfast & Brunch, Burgers"
535,Alex J.,the 805 bar & grilled cheese,2.0,"Tapas/Small Plates, Wine Bars"
536,Alex J.,la parolaccia osteria,4.0,"Italian, Pizza, Venues & Event Spaces"
537,Alex J.,carousel restaurant,4.0,"Armenian, Lebanese"
538,Alex J.,california pizza kitchen at rainbow harbor,3.0,"Pizza, American (New), Salad"
539,Alex J.,mi pueblito restaurant,3.0,Mexican
540,Alex J.,malibu seafood fresh fish market & patio cafe,5.0,"Seafood Markets, Seafood"
541,Alex J.,tacos el gordo,5.0,"Food Trucks, Mexican"
542,Alex J.,shakey's pizza parlor,1.0,"Pizza, Buffets"
543,Alex J.,denny's,2.0,"American (Traditional), Breakfast & Brunch, Diners"
544,Alex J.,me so hungry truck,3.0,"Food Trucks, Burgers"
545,Alex J.,main kitchen cafe,1.0,"Breakfast & Brunch, American (Traditional)"
546,Alex J.,little caesars pizza,3.0,"Pizza, Fast Food"
547,Alex J.,alien pizza planet,1.0,Pizza
548,Alex J.,daglas drive in,4.0,Burgers
549,Alex J.,sushiraw,2.0,"Japanese, Sushi Bars"
550,Alex J.,usa tacos,4.0,"Mexican, Food Trucks"
551,Alex J.,golden hunan chinese restaurant,3.0,Chinese
552,Alex J.,bar ama,2.0,"Tex-Mex, Cocktail Bars, New Mexican Cuisine"
553,Alex J.,california pizza kitchen at northridge,3.0,"Pizza, American (New), Salad"
554,Alex J.,red robin gourmet burgers and brews,5.0,"Burgers, American (Traditional)"
555,Alex J.,shakey's pizza parlor,3.0,"Pizza, Buffets"
556,Alex J.,sushi ippo,4.0,"Sushi Bars, Japanese"
557,Alex J.,fatburger & buffalo's express,1.0,"Burgers, Sports Bars, Chicken Wings"
558,Alex J.,the stand,3.0,"Burgers, American (New), Food Delivery Services"
559,Alex J.,la poblanita,1.0,Mexican
560,Alex J.,roll call,5.0,"Sushi Bars, Japanese, Chinese"
561,Alex J.,el tauro taco,5.0,"Food Trucks, Tacos"
562,Alex J.,maggiano's little italy,2.0,"Italian, Bars, Venues & Event Spaces"
563,Alex J.,simply salad,3.0,"Salad, Seafood, Caterers"
564,Alex J.,fresh potato factory,4.0,"American (New), Vegetarian, Burgers"
565,Alex J.,salmon market,5.0,"Seafood Markets, Kosher"
566,Alex J.,tacos el gordo,2.0,Mexican
567,Alex J.,quality seafood,1.0,"Seafood Markets, Seafood, Beer Bar"
568,Alex J.,cocohut thai restaurant,2.0,Thai
569,Alex J.,salt's cure,4.0,"American (New), Breakfast & Brunch"
570,Alex J.,kebab halebi,5.0,"Middle Eastern, Mediterranean, Syrian"
571,Alex J.,sushi story,4.0,"Sushi Bars, Japanese"
572,Alex J.,tender grill cafe,1.0,"Mediterranean, Persian/Iranian"
573,Alex J.,the cheesecake factory,4.0,"Desserts, American (Traditional)"
574,Alex J.,sake sushi bar and lounge,1.0,"Sushi Bars, Japanese"
575,Alex J.,lum-ka-naad thai restaurant,2.0,"Thai, Seafood, Noodles"
576,Alex J.,sushi katsu-ya studio city,5.0,"Sushi Bars, Japanese"
577,Alex J.,restaurant ida davidsen,3.0,Scandinavian
578,Alex J.,fist of fusion,2.0,"Filipino, Specialty Food, Food Trucks"
579,Alex J.,jack in the box,5.0,"Fast Food, Burgers, Tacos"
580,Alex J.,la fuente,4.0,Mexican
581,Alex J.,the broken yolk cafe,2.0,"Breakfast & Brunch, Cafes, American (Traditional)"
582,Alex J.,roscoe's house of chicken & waffles,5.0,"Breakfast & Brunch, Soul Food, Waffles"
583,Alex J.,claim jumper steakhouse & bar,4.0,"American (Traditional), Steakhouses, Seafood"
584,Alex J.,big mama's & papa's pizzeria,1.0,"Pizza, Salad, Sandwiches"
585,Alex J.,adam's grub truck,4.0,"Sandwiches, Food Trucks, Comfort Food"
586,Alex J.,korean bobcha,5.0,"Korean, Food Trucks, Caterers"
587,Alex J.,mario's italian deli & market,5.0,"Delis, Grocery"
588,Alex J.,yoshinoya,1.0,"Japanese, Asian Fusion, Fast Food"
589,Alex J.,cha cha chicken,5.0,"Caribbean, New Mexican Cuisine, Chicken Shop"
590,Alex J.,gyu-kaku japanese bbq,1.0,"Japanese, Barbeque, Asian Fusion"
591,Alex J.,jack in the box,4.0,"Burgers, Fast Food, Tacos"
592,Alex J.,subway,4.0,Sandwiches
593,Alex J.,el tauro taco stand,5.0,"Mexican, Food Stands"
594,Alex J.,stone grill,3.0,"Korean, Barbeque"
595,Alex J.,simply pho you,1.0,Vietnamese
596,Alex J.,alchemist coffee project,5.0,"Coffee & Tea, Bakeries, Breakfast & Brunch"
597,Alex J.,myung in dumplings,2.0,Korean
598,Alex J.,sushi 661,4.0,"Sushi Bars, Ramen"
599,Alex J.,wokcano,4.0,"Chinese, Sushi Bars, Lounges"
600,Alex J.,los agaves,5.0,Mexican
601,Alex J.,temakitto,4.0,"Asian Fusion, Japanese, Poke"
602,Alex J.,maria's italian kitchen,3.0,"Italian, Pizza, Caterers"
603,Alex J.,señor sol restaurante,5.0,Mexican
604,Alex J.,taco bell,1.0,"Mexican, Fast Food"
605,Alex J.,catal restaurant,5.0,"American (New), Mediterranean"
606,Alex J.,rice balls of fire,3.0,"Food Trucks, Asian Fusion, Caterers"
607,Alex J.,burger monster,3.0,"Food Trucks, Burgers"
608,Alex J.,joe's crab shack,2.0,"Seafood, American (Traditional)"
609,Alex J.,oaxaca on wheels,1.0,"Food Trucks, Mexican"
610,Alex J.,shake smart,4.0,"Juice Bars & Smoothies, Breakfast & Brunch, Wraps"
611,Alex J.,bestia,5.0,"Italian, Cocktail Bars, Pizza"
612,Alex J.,los tres hermanos restaurant,1.0,"Mexican, Bars"
613,Alex J.,tony's italian delicatessen,5.0,"Pizza, Italian, Delis"
614,Alex J.,the blind burro,5.0,"Mexican, Seafood, Cocktail Bars"
615,Alex J.,baby's badass burgers,4.0,"Burgers, Food Trucks"
616,Alex J.,ani bakery,3.0,"Bakeries, Armenian, Middle Eastern"
617,Alex J.,germanys famous bratwurst,2.0,"German, Food Stands"
618,Alex J.,harborside restaurant and grand ballroom,2.0,"American (Traditional), Seafood, Venues & Event Spaces"
619,Alex J.,jeje mediterranean grill,5.0,"Mediterranean, Halal, Kebab"
620,Alex J.,futaba japanese restaurant,4.0,"Ramen, Noodles, Soup"
621,Alex J.,boo's philly cheesesteaks,2.0,"Sandwiches, Cheesesteaks, American (New)"
622,Alex J.,domino's pizza,4.0,"Pizza, Chicken Wings, Sandwiches"
623,Alex J.,bud namu korean bbq,1.0,"Barbeque, Korean"
624,Alex J.,ana maria's,4.0,Mexican
625,Alex J.,horse thief bbq,4.0,"Barbeque, Beer Bar"
626,Alex J.,the prince,3.0,"Bars, Korean"
627,Alex J.,daily dozen doughnut,3.0,"Bakeries, Donuts, Food Stands"
628,Alex J.,gold creek salmon bake,5.0,"American (Traditional), Seafood"
629,Alex J.,the crab pot,2.0,Seafood
630,Alex J.,piroshky piroshky,2.0,"Bakeries, Russian"
631,Alex J.,jamba valencia ii/the promenade at town center,5.0,"Sandwiches, Juice Bars & Smoothies"
632,Alex J.,gogi house,4.0,Korean
633,Alex J.,lucille's smokehouse bar-b-que,5.0,"Barbeque, Smokehouse, Southern"
634,Alex J.,benito's taco shop,3.0,Mexican
635,Alex J.,way station coffee shop,2.0,"Coffee & Tea, Breakfast & Brunch"
636,Alex J.,spencer makenzie's fish,4.0,"Seafood, Fish & Chips"
637,Alex J.,kogi bbq truck,4.0,"Barbeque, Korean, Food Trucks"
638,Alex J.,islands restaurant,5.0,"Burgers, Sports Bars, American (Traditional)"
639,Alex J.,wana iguana fresh baja grill,4.0,Mexican
640,Alex J.,olive garden italian restaurant,4.0,"Italian, Salad, Soup"
641,Alex J.,california pizza kitchen at valencia,5.0,"Pizza, American (New), Salad"
642,Alex J.,california bakery & cafe,2.0,"Bakeries, Cafes"
643,Alex J.,denny's,1.0,"American (Traditional), Breakfast & Brunch, Diners"
644,Alex J.,the bear pit bar-b-que,4.0,Barbeque
645,Alex J.,islands fine burger and drinks,2.0,"Burgers, Sports Bars, American (Traditional)"
646,Alex J.,gladstones,3.0,"Seafood, American (Traditional), Steakhouses"
647,Alex J.,cook's tortas,3.0,"Mexican, Sandwiches, Delis"
648,Alex J.,ponce's mexican restaurant,2.0,Mexican
649,Alex J.,burger king,1.0,"Burgers, Fast Food"
650,Alex J.,nobu malibu,5.0,"Sushi Bars, Japanese, Asian Fusion"
651,Alex J.,the old sasoon bakery,5.0,"Bakeries, Sandwiches, Armenian"
652,Alex J.,las delicias,5.0,Mexican
653,Alex J.,chili's,3.0,"American (Traditional), Bars, Tex-Mex"
654,Alex J.,marston's,5.0,"Breakfast & Brunch, American (New)"
655,Alex J.,cousins maine lobster,2.0,"Seafood, Food Trucks"
656,Alex J.,applebee's grill + bar,2.0,"American (Traditional), Sports Bars, Burgers"
657,Alex J.,zankou chicken,5.0,"Mediterranean, Armenian, Salad"
658,Alex J.,orange grove bistro,1.0,American (Traditional)
659,Alex J.,javier's,2.0,"Mexican, Bars"
660,Alex J.,baja fresh,3.0,"Mexican, Tex-Mex, Fast Food"
661,Alex J.,tar & roses,4.0,American (New)
662,Alex J.,denny's,1.0,"Diners, Breakfast & Brunch, American (Traditional)"
663,Alex J.,wendy's,5.0,"Burgers, Fast Food"
664,Alex J.,bun me!,4.0,"Vietnamese, Sandwiches"
665,Alex J.,panera bread,3.0,"Sandwiches, Salad, Soup"
666,Alex J.,hungry ninja,1.0,Fast Food
667,Alex J.,tomato joe's pizza express,5.0,"Pizza, Sandwiches, Salad"
668,Alex J.,italia panetteria & deli,2.0,"Delis, Grocery, Italian"
669,Alex J.,carousel restaurant,5.0,"Middle Eastern, Mediterranean, Wine Bars"
670,Alex J.,dink's deli & bagels,4.0,"Delis, Breakfast & Brunch, Bagels"
671,Alex J.,jimmy dean's charbroiled burgers,5.0,"Burgers, Sandwiches, Soup"
672,Alex J.,four kegs sports bar,4.0,"Sports Bars, American (Traditional)"
673,Alex J.,bj's restaurant & brewhouse,5.0,"American (New), Breweries, Pizza"
674,Alex J.,shogun japanese restaurant,4.0,"Japanese, Sushi Bars, Cocktail Bars"
675,Alex J.,ihop,3.0,"Breakfast & Brunch, American (Traditional), Burgers"
676,Alex J.,sabor cocina mexicana,2.0,Mexican
677,Alex J.,paradise cove luau,2.0,"Performing Arts, Hawaiian, Venues & Event Spaces"
678,Alex J.,teddy's bigger burgers,5.0,"Burgers, Sandwiches"
679,Alex J.,giovanni's shrimp truck,5.0,"Seafood, Food Stands, Food Trucks"
680,Alex J.,nico's pier 38,1.0,"Seafood, American (Traditional)"
681,Alex J.,mandarin wong chinese restaurant,5.0,Chinese
682,Alex J.,red lobster,4.0,"Seafood, American (Traditional)"
683,Alex J.,jr's barbeque,2.0,Barbeque
684,Alex J.,five guys,1.0,"Burgers, Fast Food"
685,Alex J.,the burnt truck,2.0,"Food Trucks, American (Traditional), Asian Fusion"
686,Alex J.,the sandwich shop,4.0,"Caterers, Delis"
687,Alex J.,fatburger,5.0,"Burgers, Fast Food, American (Traditional)"
688,Alex J.,boudin bakery & cafe,5.0,"Bakeries, Sandwiches, Salad"
689,Alex J.,hash house a go go,5.0,"American (New), Breakfast & Brunch"
690,Alex J.,eggs n things,5.0,"Breakfast & Brunch, Sandwiches"
691,Alex J.,carl's jr,1.0,"Burgers, Fast Food"
692,Alex J.,charleys cheesesteaks,2.0,"Sandwiches, Cheesesteaks"
693,Alex J.,fab hot dogs,5.0,"Hot Dogs, Burgers, Fast Food"
694,Alex J.,la cocina bar & grill,5.0,"Mexican, Desserts, Bars"
695,Alex J.,fish tail grill & poke,5.0,"Seafood, Fish & Chips, Poke"
696,Alex J.,sarkis pastry,5.0,"Bakeries, Middle Eastern, Desserts"
697,Alex J.,baby blues bbq,4.0,"Barbeque, Caterers"
698,Alex J.,brent's deli northridge,5.0,"Delis, Breakfast & Brunch, Sandwiches"
699,Alex J.,la super-rica taqueria,5.0,Mexican
700,Alex J.,pizzasaurus rex,2.0,Pizza
701,Alex J.,geronimo's at csun,2.0,"Breakfast & Brunch, Pizza"
702,Alex J.,lobsta truck,3.0,"Seafood, Food Trucks"
703,Alex J.,jack in the box,2.0,"Burgers, Fast Food, Tacos"
704,Alex J.,orange hill restaurant & events,1.0,"Steakhouses, American (New), Venues & Event Spaces"
705,Alex J.,the boba truck,5.0,"Taiwanese, Bubble Tea, Food Trucks"
706,Alex J.,the pub,1.0,"Pizza, Sandwiches"
707,Alex J.,noah's ark cuisine,4.0,"Mediterranean, Venues & Event Spaces"
708,Alex J.,wingstop,3.0,Chicken Wings
709,Alex J.,grill ‘em all,5.0,"Burgers, American (New), Fast Food"
710,Alex J.,zankou chicken,4.0,"Lebanese, Mediterranean, Wraps"
711,Alex J.,schooner or later,4.0,"Sandwiches, American (Traditional), Breakfast & Brunch"
712,Alex J.,bricks,2.0,"Burgers, Sandwiches, American (Traditional)"
713,Alex J.,my hero submarine sandwich shoppe,2.0,Sandwiches
714,Alex J.,mimi's cafe,2.0,"American (Traditional), Breakfast & Brunch, French"
715,Alex J.,papa john's pizza,4.0,Pizza
716,Alex J.,the counter studio city,3.0,Burgers
717,Alex J.,osteria mozza,5.0,"Italian, Wine Bars"
718,Alex J.,rincome,4.0,"Thai, Seafood, Salad"
719,Alex J.,freebirds,2.0,Mexican
